lumen_inlet lumen_outlet lumen_wall 
1.488454E5 1.478446E5 1.483568E5 
1.507360E5 1.497535E5 1.502570E5 
1.526002E5 1.517258E5 1.521756E5 
1.543493E5 1.536501E5 1.540126E5 
1.559097E5 1.554161E5 1.556760E5 
1.572385E5 1.569395E5 1.571022E5 
1.583317E5 1.581795E5 1.582687E5 
1.592227E5 1.591453E5 1.591970E5 
1.599728E5 1.598918E5 1.599452E5 
1.606561E5 1.605042E5 1.605930E5 
1.613416E5 1.610777E5 1.612225E5 
1.620774E5 1.616949E5 1.618990E5 
1.628808E5 1.624074E5 1.626571E5 
1.637349E5 1.632253E5 1.634933E5 
1.645939E5 1.641163E5 1.643685E5 
1.653943E5 1.650146E5 1.652180E5 
1.660701E5 1.658369E5 1.659671E5 
1.665674E5 1.665018E5 1.665482E5 
1.668568E5 1.669485E5 1.669161E5 
1.669389E5 1.671494E5 1.670574E5 
1.668434E5 1.671159E5 1.669926E5 
1.666209E5 1.668938E5 1.667700E5 
1.663315E5 1.665522E5 1.664542E5 
1.660299E5 1.661671E5 1.661107E5 
1.657537E5 1.658033E5 1.657905E5 
1.655147E5 1.655006E5 1.655196E5 
1.652975E5 1.652647E5 1.652930E5 
1.650632E5 1.650676E5 1.650772E5 
1.647594E5 1.648541E5 1.648185E5 
1.643325E5 1.645560E5 1.644558E5 
1.637400E5 1.641077E5 1.639352E5 
1.629605E5 1.634616E5 1.632220E5 
1.619981E5 1.625983E5 1.623088E5 
1.608811E5 1.615312E5 1.612164E5 
1.596555E5 1.603027E5 1.599888E5 
1.583738E5 1.589738E5 1.586832E5 
1.570835E5 1.576104E5 1.573560E5 
1.558162E5 1.562680E5 1.560508E5 
1.545810E5 1.549796E5 1.547888E5 
1.533630E5 1.537484E5 1.535640E5 
1.521273E5 1.525483E5 1.523459E5 
1.508280E5 1.513304E5 1.510870E5 
1.494187E5 1.500350E5 1.497344E5 
1.478642E5 1.486060E5 1.482422E5 
1.461484E5 1.470037E5 1.465828E5 
1.442782E5 1.452146E5 1.447527E5 
1.422822E5 1.432543E5 1.427741E5 
1.402040E5 1.411640E5 1.406893E5 
1.380926E5 1.390008E5 1.385516E5 
1.359912E5 1.368253E5 1.364128E5 
1.339280E5 1.346877E5 1.343120E5 
1.319102E5 1.326166E5 1.322672E5 
1.299226E5 1.306134E5 1.302716E5 
1.279323E5 1.286526E5 1.282958E5 
1.258968E5 1.266881E5 1.262955E5 
1.237741E5 1.246652E5 1.242224E5 
1.215334E5 1.225329E5 1.220356E5 
1.191623E5 1.202571E5 1.197117E5 
1.166701E5 1.178281E5 1.172507E5 
1.140865E5 1.152639E5 1.146764E5 
1.114545E5 1.126060E5 1.120310E5 
1.088216E5 1.099102E5 1.093663E5 
1.062287E5 1.072344E5 1.067317E5 
1.037018E5 1.046258E5 1.041636E5 
1.012461E5 1.021102E5 1.016777E5 
9.884559E4 9.968685E4 9.926558E4 
9.646741E4 9.732937E4 9.689755E4 
9.407009E4 9.499240E4 9.453020E4 
9.161369E4 9.262273E4 9.211693E4 
8.906972E4 9.017222E4 8.961943E4 
8.642832E4 8.760962E4 8.701716E4 
8.370120E4 8.492837E4 8.431268E4 
8.091950E4 8.214871E4 8.153172E4 
7.812720E4 7.931368E4 7.871779E4 
7.537153E4 7.647966E4 7.592271E4 
7.269255E4 7.370395E4 7.319518E4 
7.011446E4 7.103204E4 7.057003E4 
6.764044E4 6.848758E4 6.806067E4 
6.525243E4 6.606739E4 6.565647E4 
6.291584E4 6.374271E4 6.332576E4 
6.058808E4 6.146635E4 6.102360E4 
5.822900E4 5.918412E4 5.870283E4 
5.581085E4 5.684803E4 5.632559E4 
5.332543E4 5.442805E4 5.387275E4 
5.078666E4 5.191976E4 5.134908E4 
4.822809E4 4.934618E4 4.878286E4 
4.569580E4 4.675312E4 4.622007E4 
4.323832E4 4.419925E4 4.371430E4 
4.089583E4 4.174309E4 4.131491E4 
3.869124E4 3.942988E4 3.905598E4 
3.662518E4 3.728143E4 3.694871E4 
3.467612E4 3.529130E4 3.497911E4 
3.280559E4 3.342648E4 3.311145E4 
3.096751E4 3.163531E4 3.129682E4 
2.911929E4 2.985979E4 2.948494E4 
2.723235E4 2.804949E4 2.763630E4 
2.529940E4 2.617393E4 2.573200E4 
2.333694E4 2.423039E4 2.377896E4 
2.138221E4 2.224540E4 2.180907E4 
1.948519E4 2.026939E4 1.987253E4 
1.769753E4 1.836570E4 1.802684E4 
1.606085E4 1.659632E4 1.632382E4 
1.459722E4 1.500782E4 1.479779E4 
1.330394E4 1.362045E4 1.345751E4 
1.215406E4 1.242333E4 1.228406E4 
1.110254E4 1.137673E4 1.123506E4 
1.009673E4 1.042111E4 1.025439E4 
9.088921E3 9.491010E3 9.285469E3 
8.047849E3 8.530500E3 8.284697E3 
6.966765E3 7.506846E3 7.232333E3 
5.865812E3 6.418925E3 6.137896E3 
4.788198E3 5.298483E3 5.038868E3 
3.790833E3 4.203695E3 3.992797E3 
2.931501E3 3.206363E3 3.064483E3 
2.255461E3 2.375584E3 2.311107E3 
1.784594E3 1.761605E3 1.768732E3 
1.511716E3 1.383627E3 1.443363E3 
1.401511E3 1.224534E3 1.308779E3 
1.398081E3 1.233957E3 1.311839E3 
1.437567E3 1.339215E3 1.384265E3 
1.463025E3 1.461800E3 1.458326E3 
1.438148E3 1.535751E3 1.482885E3 
1.356602E3 1.523658E3 1.436072E3 
1.244631E3 1.426504E3 1.331506E3 
1.156086E3 1.284810E3 1.216381E3 
1.160725E3 1.170517E3 1.161554E3 
1.328299E3 1.171155E3 1.245674E3 
1.711962E3 1.369717E3 1.536819E3 
2.334848E3 1.824763E3 2.075838E3 
3.183132E3 2.555427E3 2.865382E3 
4.207509E3 3.535035E3 3.867456E3 
5.333021E3 4.695207E3 5.010380E3 
6.475458E3 5.939947E3 6.204040E3 
7.560738E3 7.166905E3 7.360210E3 
8.542895E3 8.291165E3 8.413443E3 
9.416401E3 9.266142E3 9.337685E3 
1.021959E4 1.009654E4 1.015446E4 
1.102795E4 1.083990E4 1.093031E4 
1.193809E4 1.159579E4 1.176332E4 
1.304577E4 1.248435E4 1.276146E4 
1.442256E4 1.361865E4 1.401707E4 
1.609665E4 1.507690E4 1.558334E4 
1.804242E4 1.688096E4 1.745840E4 
2.018208E4 1.898661E4 1.958122E4 
2.239961E4 2.128870E4 2.184121E4 
2.456512E4 2.364108E4 2.410031E4 
2.656450E4 2.588783E4 2.622348E4 
2.832820E4 2.789952E4 2.811123E4 
2.985233E4 2.960654E4 2.972680E4 
3.120646E4 3.102153E4 3.111132E4 
3.252500E4 3.224477E4 3.238217E4 
3.398225E4 3.344960E4 3.371319E4 
3.575486E4 3.484894E4 3.529923E4 
3.797837E4 3.664841E4 3.731088E4 
4.070654E4 3.899462E4 3.984834E4 
4.388220E4 4.192924E4 4.290388E4 
4.732706E4 4.535920E4 4.634176E4 
5.075447E4 4.905069E4 4.990170E4 
5.380533E4 5.265093E4 5.322766E4 
5.610235E4 5.573630E4 5.591910E4 
5.731460E4 5.788000E4 5.759707E4 
5.722106E4 5.872846E4 5.797426E4 
5.576212E4 5.807305E4 5.691658E4 
5.306876E4 5.590388E4 5.448467E4 
4.946275E4 5.243458E4 5.094632E4 
4.542655E4 4.809198E4 4.675632E4 
4.154592E4 4.347051E4 4.250481E4 
3.843376E4 3.925716E4 3.884179E4 
3.664707E4 3.613840E4 3.638899E4 
3.661004E4 3.470392E4 3.565338E4 
3.855590E4 3.536272E4 3.695612E4 
4.249658E4 3.828542E4 4.038851E4 
4.822522E4 4.338201E4 4.580213E4 
5.535011E4 5.031871E4 5.283418E4 
6.335452E4 5.857044E4 6.096367E4 
7.167182E4 6.750002E4 6.958855E4 
7.976370E4 7.645047E4 7.811098E4 
8.718866E4 8.483528E4 8.601682E4 
9.365083E4 9.221211E4 9.293691E4 
9.902238E4 9.832907E4 9.868139E4 
1.033379E5 1.031376E5 1.032434E5 
1.067644E5 1.067727E5 1.067740E5 
1.095526E5 1.095050E5 1.095341E5 
1.119825E5 1.116769E5 1.118348E5 
1.143091E5 1.136340E5 1.139768E5 
1.167221E5 1.156645E5 1.161988E5 
1.193220E5 1.179561E5 1.186450E5 
1.221167E5 1.205783E5 1.213541E5 
1.250372E5 1.234876E5 1.242696E5 
1.279656E5 1.265556E5 1.272684E5 
1.307707E5 1.296092E5 1.301983E5 
1.333409E5 1.324763E5 1.329173E5 
1.356094E5 1.350249E5 1.353261E5 
1.375672E5 1.371900E5 1.373876E5 
1.392607E5 1.389830E5 1.391308E5 
1.407780E5 1.404833E5 1.406396E5 
1.422263E5 1.418161E5 1.420301E5 
1.437065E5 1.431204E5 1.434225E5 
1.452909E5 1.445178E5 1.449137E5 
1.470089E5 1.460861E5 1.465571E5 
1.488424E5 1.478446E5 1.483536E5 
1.507330E5 1.497535E5 1.502537E5 
1.525972E5 1.517258E5 1.521724E5 
1.543463E5 1.536501E5 1.540094E5 
1.559067E5 1.554161E5 1.556728E5 
1.572356E5 1.569395E5 1.570990E5 
1.583288E5 1.581795E5 1.582655E5 
1.592198E5 1.591453E5 1.591938E5 
1.599699E5 1.598918E5 1.599420E5 
1.606533E5 1.605042E5 1.605898E5 
1.613387E5 1.610777E5 1.612193E5 
1.620746E5 1.616949E5 1.618959E5 
1.628780E5 1.624074E5 1.626539E5 
1.637322E5 1.632253E5 1.634901E5 
1.645912E5 1.641163E5 1.643653E5 
1.653916E5 1.650146E5 1.652148E5 
1.660673E5 1.658369E5 1.659639E5 
1.665647E5 1.665018E5 1.665450E5 
1.668541E5 1.669485E5 1.669129E5 
1.669363E5 1.671494E5 1.670543E5 
1.668407E5 1.671159E5 1.669894E5 
1.666183E5 1.668938E5 1.667669E5 
1.663289E5 1.665522E5 1.664511E5 
1.660273E5 1.661671E5 1.661076E5 
1.657511E5 1.658033E5 1.657874E5 
1.655122E5 1.655006E5 1.655165E5 
1.652950E5 1.652648E5 1.652899E5 
1.650607E5 1.650676E5 1.650741E5 
1.647569E5 1.648541E5 1.648154E5 
1.643300E5 1.645560E5 1.644527E5 
1.637375E5 1.641077E5 1.639321E5 
1.629580E5 1.634616E5 1.632190E5 
1.619956E5 1.625983E5 1.623057E5 
1.608787E5 1.615312E5 1.612133E5 
1.596531E5 1.603027E5 1.599858E5 
1.583714E5 1.589738E5 1.586801E5 
1.570811E5 1.576104E5 1.573529E5 
1.558139E5 1.562680E5 1.560478E5 
1.545787E5 1.549796E5 1.547858E5 
1.533607E5 1.537484E5 1.535610E5 
1.521250E5 1.525483E5 1.523429E5 
1.508257E5 1.513304E5 1.510840E5 
1.494165E5 1.500350E5 1.497314E5 
1.478620E5 1.486060E5 1.482393E5 
1.461462E5 1.470037E5 1.465798E5 
1.442760E5 1.452146E5 1.447497E5 
1.422800E5 1.432543E5 1.427711E5 
1.402018E5 1.411640E5 1.406864E5 
1.380904E5 1.390008E5 1.385486E5 
1.359891E5 1.368253E5 1.364098E5 
1.339259E5 1.346877E5 1.343091E5 
1.319080E5 1.326166E5 1.322643E5 
1.299205E5 1.306134E5 1.302687E5 
1.279302E5 1.286526E5 1.282929E5 
1.258947E5 1.266881E5 1.262926E5 
1.237721E5 1.246652E5 1.242195E5 
1.215314E5 1.225329E5 1.220327E5 
1.191602E5 1.202571E5 1.197088E5 
1.166681E5 1.178281E5 1.172479E5 
1.140845E5 1.152639E5 1.146735E5 
1.114525E5 1.126060E5 1.120282E5 
1.088196E5 1.099102E5 1.093634E5 
1.062268E5 1.072344E5 1.067288E5 
1.036999E5 1.046258E5 1.041608E5 
1.012441E5 1.021102E5 1.016749E5 
9.884364E4 9.968685E4 9.926278E4 
9.646547E4 9.732937E4 9.689477E4 
9.406816E4 9.499241E4 9.452742E4 
9.161177E4 9.262273E4 9.211416E4 
8.906781E4 9.017222E4 8.961667E4 
8.642642E4 8.760963E4 8.701440E4 
8.369931E4 8.492837E4 8.430993E4 
8.091761E4 8.214871E4 8.152898E4 
7.812532E4 7.931368E4 7.871505E4 
7.536965E4 7.647966E4 7.591998E4 
7.269068E4 7.370395E4 7.319246E4 
7.011260E4 7.103204E4 7.056731E4 
6.763858E4 6.848757E4 6.805796E4 
6.525058E4 6.606738E4 6.565377E4 
6.291399E4 6.374271E4 6.332305E4 
6.058624E4 6.146634E4 6.102090E4 
5.822716E4 5.918411E4 5.870014E4 
5.580902E4 5.684802E4 5.632291E4 
5.332360E4 5.442803E4 5.387007E4 
5.078483E4 5.191975E4 5.134640E4 
4.822626E4 4.934617E4 4.878019E4 
4.569398E4 4.675310E4 4.621739E4 
4.323650E4 4.419923E4 4.371163E4 
4.089401E4 4.174307E4 4.131224E4 
3.868942E4 3.942986E4 3.905331E4 
3.662336E4 3.728141E4 3.694605E4 
3.467430E4 3.529127E4 3.497645E4 
3.280377E4 3.342645E4 3.310879E4 
3.096569E4 3.163528E4 3.129417E4 
2.911748E4 2.985975E4 2.948229E4 
2.723053E4 2.804945E4 2.763365E4 
2.529758E4 2.617389E4 2.572936E4 
2.333512E4 2.423035E4 2.377632E4 
2.138039E4 2.224535E4 2.180642E4 
1.948337E4 2.026934E4 1.986988E4 
1.769570E4 1.836564E4 1.802419E4 
1.605902E4 1.659627E4 1.632118E4 
1.459538E4 1.500776E4 1.479514E4 
1.330210E4 1.362038E4 1.345486E4 
1.215222E4 1.242327E4 1.228142E4 
1.110070E4 1.137666E4 1.123242E4 
1.009490E4 1.042105E4 1.025176E4 
9.087081E3 9.490941E3 9.282833E3 
8.046007E3 8.530428E3 8.282062E3 
6.964920E3 7.506771E3 7.229700E3 
5.863964E3 6.418846E3 6.135262E3 
4.786345E3 5.298402E3 5.036234E3 
3.788977E3 4.203610E3 3.990163E3 
2.929642E3 3.206276E3 3.061851E3 
2.253600E3 2.375497E3 2.308477E3 
1.782733E3 1.761518E3 1.766105E3 
1.509855E3 1.383541E3 1.440739E3 
1.399652E3 1.224450E3 1.306161E3 
1.396224E3 1.233875E3 1.309226E3 
1.435712E3 1.339135E3 1.381658E3 
1.461172E3 1.461721E3 1.455725E3 
1.436296E3 1.535672E3 1.480289E3 
1.354751E3 1.523579E3 1.433480E3 
1.242780E3 1.426425E3 1.328917E3 
1.154235E3 1.284730E3 1.213796E3 
1.158875E3 1.170437E3 1.158973E3 
1.326451E3 1.171076E3 1.243099E3 
1.710117E3 1.369641E3 1.534251E3 
2.333010E3 1.824691E3 2.073279E3 
3.181300E3 2.555359E3 2.862832E3 
4.205685E3 3.534973E3 3.864917E3 
5.331205E3 4.695150E3 5.007852E3 
6.473650E3 5.939895E3 6.201523E3 
7.558937E3 7.166856E3 7.357703E3 
8.541100E3 8.291118E3 8.410945E3 
9.414611E3 9.266098E3 9.335196E3 
1.021781E4 1.009649E4 1.015198E4 
1.102617E4 1.083986E4 1.092784E4 
1.193632E4 1.159575E4 1.176086E4 
1.304401E4 1.248431E4 1.275901E4 
1.442081E4 1.361862E4 1.401463E4 
1.609490E4 1.507687E4 1.558091E4 
1.804069E4 1.688094E4 1.745599E4 
2.018036E4 1.898659E4 1.957882E4 
2.239790E4 2.128869E4 2.183882E4 
2.456342E4 2.364107E4 2.409793E4 
2.656281E4 2.588782E4 2.622111E4 
2.832652E4 2.789951E4 2.810887E4 
2.985066E4 2.960653E4 2.972446E4 
3.120480E4 3.102151E4 3.110899E4 
