  1.865000E+00   8.258976E+04   8.518082E+04  2.141372E+01
  1.870000E+00   8.102930E+04   8.344428E+04  1.995850E+01
  1.875000E+00   7.946402E+04   8.170804E+04  1.854558E+01
  1.880000E+00   7.789547E+04   7.997381E+04  1.717637E+01
  1.885000E+00   7.632520E+04   7.824332E+04  1.585221E+01
  1.890000E+00   7.475475E+04   7.651826E+04  1.457442E+01
  1.895000E+00   7.318569E+04   7.480034E+04  1.334425E+01
  1.900000E+00   7.161954E+04   7.309126E+04  1.216292E+01
  1.905000E+00   7.005787E+04   7.139269E+04  1.103159E+01
  1.910000E+00   6.850221E+04   6.970633E+04  9.951385E+00
  1.915000E+00   6.695410E+04   6.803382E+04  8.923363E+00
  1.920000E+00   6.541506E+04   6.637683E+04  7.948543E+00
  1.925000E+00   6.388662E+04   6.473699E+04  7.027890E+00
  1.930000E+00   6.237028E+04   6.311592E+04  6.162307E+00
  1.935000E+00   6.086754E+04   6.151521E+04  5.352650E+00
  1.940000E+00   5.937988E+04   5.993645E+04  4.599718E+00
  1.945000E+00   5.790877E+04   5.838119E+04  3.904255E+00
  1.950000E+00   5.645567E+04   5.685097E+04  3.266946E+00
  1.955000E+00   5.502200E+04   5.534730E+04  2.688422E+00
  1.960000E+00   5.360918E+04   5.387166E+04  2.169253E+00
  1.965000E+00   5.221861E+04   5.242551E+04  1.709946E+00
  1.970000E+00   5.085165E+04   5.101028E+04  1.310961E+00
  1.975000E+00   4.950967E+04   4.962736E+04  9.726895E-01
  1.980000E+00   4.819397E+04   4.827812E+04  6.954652E-01
  1.985000E+00   4.690587E+04   4.696389E+04  4.795619E-01
  1.990000E+00   4.564662E+04   4.568597E+04  3.251927E-01
  1.995000E+00   4.441748E+04   4.444562E+04  2.325101E-01
  2.000000E+00   4.321966E+04   4.324406E+04  2.016058E-01
  2.005000E+00   4.205434E+04   4.208247E+04  2.325102E-01
  2.010000E+00   4.092266E+04   4.096201E+04  3.251923E-01
  2.015000E+00   3.982575E+04   3.988378E+04  4.795609E-01
  2.020000E+00   3.876470E+04   3.884885E+04  6.954645E-01
  2.025000E+00   3.774053E+04   3.785823E+04  9.726893E-01
  2.030000E+00   3.675427E+04   3.691290E+04  1.310961E+00
  2.035000E+00   3.580690E+04   3.601380E+04  1.709947E+00
  2.040000E+00   3.489933E+04   3.516181E+04  2.169251E+00
  2.045000E+00   3.403248E+04   3.435778E+04  2.688422E+00
  2.050000E+00   3.320720E+04   3.360250E+04  3.266947E+00
  2.055000E+00   3.242429E+04   3.289671E+04  3.904256E+00
  2.060000E+00   3.168454E+04   3.224111E+04  4.599719E+00
  2.065000E+00   3.098867E+04   3.163634E+04  5.352650E+00
  2.070000E+00   3.033737E+04   3.108301E+04  6.162307E+00
  2.075000E+00   2.973129E+04   3.058166E+04  7.027890E+00
  2.080000E+00   2.917101E+04   3.013279E+04  7.948545E+00
  2.085000E+00   2.865710E+04   2.973683E+04  8.923364E+00
  2.090000E+00   2.819006E+04   2.939418E+04  9.951384E+00
  2.095000E+00   2.777035E+04   2.910518E+04  1.103159E+01
  2.100000E+00   2.739839E+04   2.887011E+04  1.216292E+01
  2.105000E+00   2.707455E+04   2.868920E+04  1.334425E+01
  2.110000E+00   2.679913E+04   2.856264E+04  1.457442E+01
  2.115000E+00   2.657242E+04   2.849054E+04  1.585221E+01
  2.120000E+00   2.639464E+04   2.847298E+04  1.717637E+01
