
 ----------------------------------------------

    SimVascular Fluid-Structure Interaction
                  (svFSI v8)

 ----------------------------------------------

 This program comes with ABSOLUTELY NO WARRANTY
 Compiled on 02-24-2019

 Running in parallel with 24 tasks
 Number of meshes: 1
 Reading mesh <msh>
 <VTK XML Parser> Loading file <../../mesh/Q1_h0.05/mesh-complete.mesh.vtu>
 Checking IEN array structure for mesh <msh>
 Make sure nodes in elements are arranged 1-4 on
      one face and 5-8 on the opposite face
 Number of available faces: 6
 <VTK XML Parser> Loading file <../../mesh/Q1_h0.05/mesh-surfaces/X0.vtp>
 <VTK XML Parser> Loading file <../../mesh/Q1_h0.05/mesh-surfaces/X1sym.vtp>
 <VTK XML Parser> Loading file <../../mesh/Q1_h0.05/mesh-surfaces/Y0.vtp>
 <VTK XML Parser> Loading file <../../mesh/Q1_h0.05/mesh-surfaces/Y1sym.vtp>
 <VTK XML Parser> Loading file <../../mesh/Q1_h0.05/mesh-surfaces/Z0.vtp>
 <VTK XML Parser> Loading file <../../mesh/Q1_h0.05/mesh-surfaces/Z1.vtp>
 Number of nodes: 18786
 Number of elements: 15000
 Loading fiber directions
 Mesh data imported successfully
 Domain size X: 0.000000 1.500000
 Domain size Y: 0.000000 2.500E-1
 Domain size Z: 0.000000 5.000000
 Number of equations: 1
 Using preconditioner: Trilinos-ILUT
 Number of imposed BC for equation <vms_struct>: 5
 Configuration is completed successfully
 ParMETIS partitioned the mesh by cutting 2773 elements
 Constructing stiffness matrix sparse structure
 Total number of non-zeros in the LHS matrix: 465966
 Initializing state variables to zero
 Volume of domain 1.874999
 Area of face <X0> is 1.249999
 Area of face <X1s> is 1.250000
 Area of face <Y0> is 7.500000
 Area of face <Y1s> is 7.500000
 Area of face <Z0> is 3.749E-1
 Area of face <Z1> is 3.749E-1

----------------------------------------------------------
Eq     N-i     T      dB   Ri/R0    R/Ri     lsIt  dB  %t
----------------------------------------------------------
 New time step size: 1.000E-4
ST    41-3  3.28E2  [-106 3.02E-6 9.62E-7]  [ 151 -36  92]
ST    41-4  3.31E2  [-213 1.3E-11 9.31E-7]  [ 184 -20  93]
ST    42-1  3.33E2  [   0 6.22E-1 9.81E-7]  [ 167  -8  93]
ST    42-2  3.35E2  [ -27 2.65E-2 9.15E-7]  [ 142 -27  92]
ST    42-3  3.37E2  [-119 6.64E-7 9.69E-7]  [ 153 -34  92]
ST    43-1  3.39E2  [   0 6.16E-1 9.35E-7]  [ 175 -15  93]
ST    43-2  3.41E2  [ -33 1.29E-2 9.68E-7]  [ 145 -31  92]
ST    43-3  3.44E2  [-128 2.19E-7 9.56E-7]  [ 175 -11  93]
ST    44-1  3.46E2  [   0 6.09E-1 9.35E-7]  [ 175 -15  94]
ST    44-2  3.48E2  [ -37 7.68E-3 9.32E-7]  [ 145 -28  92]
ST    44-3  3.50E2  [-128 2.17E-7 9.90E-7]  [ 153 -38  93]
ST    45-1  3.53E2  [   0 6.06E-1 9.23E-7]  [ 173 -13  93]
ST    45-2  3.55E2  [ -31 1.69E-2 9.91E-7]  [ 139 -24  92]
ST    45-3  3.57E2  [-123 3.91E-7 9.25E-7]  [ 171 -10  93]
ST    46-1  3.59E2  [   0 6.10E-1 9.67E-7]  [ 173 -12  93]
ST    46-2  3.61E2  [ -23 3.94E-2 9.41E-7]  [ 138 -27  91]
ST    46-3  3.63E2  [-113 1.32E-6 9.41E-7]  [ 153 -38  92]
ST    46-4  3.66E2  [-212 1.3E-11 9.84E-7]  [ 173 -12  93]
ST    47-1  3.68E2  [   0 6.27E-1 9.27E-7]  [ 175 -13  93]
ST    47-2  3.70E2  [ -17 8.04E-2 9.17E-7]  [ 138 -28  92]
ST    47-3  3.72E2  [-100 5.81E-6 9.87E-7]  [ 162  -2  93]
ST    47-4  3.75E2  [-212 1.5E-11 9.82E-7]  [ 187 -21  94]
ST    48-1  3.77E2  [   0 6.71E-1 9.30E-7]  [ 175 -13  93]
ST    48-2  3.79E2  [ -13 1.42E-1 8.80E-7]  [ 148 -31  92]
ST    48-3  3.81E2  [ -89 2.13E-5 9.66E-7]  [ 170  -7  93]
ST    48-4  3.84E2  [-208 2.4E-11 9.46E-7]  [ 193 -25  94]
ST    49-1  3.86E2  [   0 7.56E-1 9.79E-7]  [ 175 -14  94]
ST    49-2  3.88E2  [ -10 2.22E-1 9.98E-7]  [ 150 -32  92]
ST    49-3  3.91E2  [ -82 5.73E-5 9.58E-7]  [ 173  -9  94]
ST    49-4  3.93E2  [-203 5.3E-11 9.96E-7]  [ 192 -23  94]
ST    50-1  3.96E2  [   0 8.85E-1 9.65E-7]  [ 176 -16  93]
ST    50-2  3.97E2  [  -9 3.09E-1 9.66E-7]  [ 153 -33  92]
ST    50-3  4.00E2  [ -77 1.18E-4 9.86E-7]  [ 175 -10  93]
ST    50-4s 4.02E2  [-197 1.1E-10 9.56E-7]  [ 193 -24  94]
ST    51-1  4.06E2  [   0 1.04579 9.62E-7]  [ 174 -14  67]
ST    51-2  4.08E2  [  -8 3.99E-1 9.99E-7]  [ 152 -33  92]
ST    51-3  4.10E2  [ -74 2.06E-4 9.86E-7]  [ 173 -11  93]
ST    51-4  4.12E2  [-194 2.0E-10 9.60E-7]  [ 203 -33  94]
